label,text
1,"@Ely_1798 fucking whore bag cunt face mamona puta toda ugly, ily"
0,When you wake up in an ugly randoms bed with no recollection of how you got there and none of your clothes in sight https://t.co/YZF3yPHAiE
0,"This is what happens when you choose to torture, behead &; rape men, women and children.The wrath of nations be upon you &; utterly wipe u out https://t.co/ml8sot3J4A"
0,KALAGOT LAGE!!! CANT YOU FUCKING WAIT FOR AC'S UPDATE? FYT ME SKANK https://t.co/anfzn9vfX5
1,30 seconds after you're done fucking the attitude out of her https://t.co/EENb3gFGnR
1,Bad girls get spankings
1,congrats slut he's yours you win :)
0,honestly the amount of interalized misogyny n slut shaming I have is incredible. I feel like a whore and an awful person 4 buying condoms 🙃
1,@JoeFreedomLove Laugh you bitch when a family member dies we on tweeter get the last laugh you slut
0,"Asked Jacob why he was such a whore when we split up, & he said 'to piss you off & it worked' bitch you thot 😂"
1,Some of you bitches should be puttin coconut oil up your vag with ya stank ass twat
1,This bitch scrolled through my shit gave me 1 like lol petty ass hoes
0,What in the fuck is an #oomf? Well if it refers to women it sucks!
0,50 years after you decided you'd never try anal... https://t.co/Ex0fNhFa3T
1,Shoutout to all the ladies that fuck with their vaginas and not their emotions... You bitches are my fucking favorite
1,Heard that's ur bitch but that lil whore a bopper 😂😂😂
0,It was deleted again... Working on getting it back 😘 https://t.co/bgqzvZ6Lw1
0,When you shaved and all he was good for was ten minutes of missionary and the choke of a child https://t.co/CU8x9qUhfn
1,"This bitch said idk bout u but sometimes u gotta suck a lil dick , wait even that ain't helping u 🙄😩🤦🏽‍♀️😂😂😂😂"
0,#KickThemInTheBallsCampaign against rape. I #StandWithWomen. I'm not a violent person but If someone attacks you defend yourself. Rape &;
0,Cuffing is not DEAD If everybody stop being a hoe then you can cuff 🤷🏾‍♂️😅 But nahh being fuck Buddies in style at #myasu https://t.co/3d4mo2YZvS
1,He was being nice and cool. You were Being an attention whore. Next time explicitly say you’re not interested instead of flexing for Twitter https://t.co/96IJ7u0IjA
1,cormacs such a cunt won’t even let me squeeze his blackheads pussy bitch
0,I put the AGE in savage cause I'm old AF
0,I hate playing never have I ever cause I have
0,@jabykoay But hey Ram's content is not time bound and you will surely love it as many of the dialogues are in English 😜😜.
0,if I say men r trash I'm not a little girl like these yats who say it's not all men talking about their mcms not li… https://t.co/zegCu32G65
0,FFS!! That sounds as good as his grammar 🌚 https://t.co/XRG0g33u5x
1,"Trump may be grabbing women by the pussy, but feminists are grabbing america by the dick"
0,@iHeartRadio should fire @billhandelshow NOW for calling @RepWilson a whore! He can't stand strong black women https://t.co/OdeS6t6bPW
1,@GingerResists @realDonaldTrump And you voted for Killary the Skank ?
0,I guess i was a cunt to a woman who was flirting with our married friend (wife is put of town.) She knows he is married etc.. Good.
0,how can you openly break up a family by being a skank ass hoe
0,I love how I wasted 5 years on a stupid cunt. Only to find true love with the beautiful woman I was with before that. Life's funny sometimes
1,Cant believe they hired a WOMAN and NOT ME!!!! I guess McDOnalds #hatesmen? #mickyDhasnoD #fuckyouRonald..
1,#didyouknow the male brain is 3.4 times larger than the female brain? #maledominance
1,This bitch @Adriannalemuss has been with 4 guys since Phil’s death but a skank
1,it's when you get called a cunt 45 times a day for simply existing as a woman who dares to have her own youtube account.
0,5 Tunisians try to rape Lampedusa woman (3) https://t.co/x6AAATWb40 #news #show #technology #sport #economy #cinema #football #world
1,@pleasemybody they deadass digging a hole for themselves @AtlanticRecords fat bitch loose weight
0,RT @valentinaveshi: My kind of Pokemon presented by the best: @Yourfuckboy1 https://t.co/lJ68uo0xrG
0,Y’all gas Eminem’s ass way too much for me like the way that grown ass man talks about rape and beating women is not excusable.
1,"pepperspray or smth, if you dont protect yourself dont be surprised if u get raped :/' like bitch maybe just teach men not to rape women"
1,"But remember, you cheated on me first, you’re a whore, you’re a whore, this is whore 😂😂😂"
0,When men leave dumb comments thinking it's gonna hurt my feelings https://t.co/a60VR5AH1N
0,When friends find out what a sick psychopath I really am ☺️ https://t.co/BxSgvT9g4K
0,Dat Whore Karma ah Bitch
0,This is the kind of Easter egg hunt I need https://t.co/w8Q9AZxcPb
0,Nelly Rape Accuser Will Reportedly Drop Her Case - The woman who accused Nelly of rape will reportedly not... https://t.co/6M4poRQqh5
0,"#MeToo Not all men, far from it, sexually abuse women.However, all women have experienced sexual harasment.So not all men, but all women."
1,@LindseyGrahamSC I have watched you talk out of both sides of your mouth for months now. We see you. Nothing but a greedy fame whore.
1,Y'all say 'slut' and 'whore' like its a bad word... I say that shit cause I'm attracted to a bitch
0,I'm the nicest fucking person but if you come at me calling me a slut and such for having an opinion I will be a bitch to you. Not sorry.
0,"@keef1985_ excuse me, cupcake?"
1,WASNT IT GEORGE WASHINGTON WHO SAID 'FUCK BITCHES GET MONEY'?
0,@TheHockeyLife48 so you admit to actin like a hoe? 💀
0,When he cancels your dick appointment https://t.co/435GQT8BDZ
0,"@CPJElmore We know that, we know not all men. But harassment happens to all women - this isn't about you"
1,I'd punch that cunt in the fuckin mouth. Idgaf if she's a woman https://t.co/eqCgr1hPbz
0,When the rival lemonade stand starts stealin your business https://t.co/DgKBmpNEwX
0,Getting called a CUNT because I am the type of woman who mouths back to a disrespectful twat of a guy
1,"@AnElegantMinx Hips pushed forward, cock immediately entering her tight cunt and that obviously caused the Wookie to groan aloud."
0,@annie1hall hey can i go an live with girls like am a tidy bitch in green slut life ?
0,"@JonnMontata @washingtonpost Don't be such a cunt Joann LOL. Nov 8th has come and gone, the Wicked Bitch of The Eas… https://t.co/bntqx4NoQA"
0,Many women don't report sexual assault because they think no one will believe them. I've been told twice nobody would ever want to rape me.
0,Friend- do you wanna drink today? Me- https://t.co/t7zlbHSerD
0,@VinceSchilling Have you gotten any #notallmen responses to this?;)
0,Gross 😷 I don't date https://t.co/LvIBqDzCFw
0,"If you hit a woman you are a cunt. And you should have your arm broken, in 3 places."
1,@taylornikola treating girls 'correctly' would involve fire and gasoline.
1,Ladies don't act like you care about shark week. Make me sandwiches while I watch it! #KnowYourPlace #WomenSuck
0,i was called some type of whore or slut bc i was more developed. like since i was like 11 man https://t.co/l4nXZwnjtj
0,"I'm too old for games... We either fuckin or we not... Either way, it's your loss or your gain... IDGAF either way"
1,Bitches are always sayin 'it's the little things' until you have a -a little bank account -a little drinking problem -or a little dick
0,Hope your PlayStation blows up you silly cunt https://t.co/5U7FUMyut9
0,When you cop that new Burberry moo moo https://t.co/yzphVXhMRC
1,"@femfreq Y'know, you'd probably get a job at Subway because all a cunt like you is good for is making sandwiches"
1,how in tf you gonna put your two cents in on something and somebody you don’t know then block and unblock me. Like bitch get off my line😂😂
1,We will rebel against this society's matriarchy and establish Fascism one day.
1,"@khanumarfa A tweet about 'rape jihaad'. Since non -muslim women without hijab are whores, they must be raped and be… https://t.co/bZZbvwaHAi"
1,"@NARAL @theashleygraham Bitch, do you think those women are stupid? Don't even try to kiss and lick their ass.  The… https://t.co/UOWAD5IOpR"
0,"in other news, just been called a skank and a cunt for telling a man not to hit, headbutt and slap his child"
1,Black Bitch Gets Cock Shoved In Her Waiting Cunt https://t.co/95qDBC1LD4
1,@emcmaines things wouldn't need fixing if girls didn't fuck them up! #WomenSuck
1,"@MsBlaireWhite Just watched the video, I thought Candace’s behaviour was shocking. The woman is hysterical, you did well Blaire."
1,WHO'S THE WHORE NOW YOU PIECE OF SHIT
0,Also just because a woman has been drinking is not a invitation to rape. #MeToo
0,@decyphaaaa @Merrcyy9 @illuminatiy_ @swxsy Cunt your 16 dont act like you arnt lol go to bed before i knock your block off
0,@erinralph53 Couldn't agree more! Refreshing to see a woman who feels the same
0,My bathroom vs your boyfriends https://t.co/jameGae0SU
0,"A guy in my jr high called me a slut, bitch and whore bc i didnt like him 🙃 thus began relentless bullying by my pe… https://t.co/KXnRi2w9PN"
0,@louistheroux I'd be interested in seeing you have a second meeting with Nikki. I want to know why she suddenly left her pimp 3 days later
1,I kno this bitch pussy smells really bad because she cook steak rice n corn everyday
0,@ramkadam @Dev_Fadnavis @BJP4India Dear Ram Kadam Saheb I know rare peopel like you who always helping needy people. Thank you https://t.co/LOSs6UD32i
1,#PrayForPaulGeorge #UK #UKIP #PoliticsMatters All #women with a degree in 'Women's Studies' should go to prison. http://t.co/6n4V9kBtya
1,There's two types of hoes out here https://t.co/OwbcgzOrFD
1,Girls hear you say “fuckkk” during sex and think her pussy fire First of all hoe I’m really just feeling bad for cheating on my girl😂😂😂😂
0,When they won't stop talking about their ex on a first date https://t.co/bMaUCwnx45
0,@TheAshenLuca Where's the punchline to 'Fuck you cunt go die in a ditch whore'? That's not even in the form of a fo… https://t.co/Dq6NJXDQ5W
0,“Not all men” or “‘not all white people” both phrases that’ll fuck you up on Twitter 😂😂😂😂😂
1,Let me tell yall sum...yall barbz who fucking wit my sis @NICKISDAUGHTER_ Come talk to me bitch cause i will pull up on a hoe...
1,@AnnieB117 @Alyssa_Milano Why would you call a “feminist” who does lesbian vampire porn a “skank”?🤷🏻‍♂️#MAGA🇺🇸… https://t.co/SFYJdoDxGW
0,Oh go and beat up another woman you boring cunt. https://t.co/ZfuqRTk30q
0,y am i the nastiest skank bitch ever to live i wanna DIE
0,I would fuck her brains out!
1,@blakeruss165 You a lying hoe
0,@PaulbernalUK @LiveEUDebate This is funny its about the third time you have tried to pigeon hole me and discredit my view as not being my own
1,"All bitches do is lie, talk shit and fuck up their eyebrows"
1,"Say you gon ride, bitch ride"
1,I swear to god if one more bitch tells me not to call her bitch I'm going to slap the shit out of that bitch #fuckbitches #bitchesstink;;
0,— I’m fckin dead @IJooosh 😹💀 I fckin miss you hoe slut skank beetch 😘💖🤞🏻 https://t.co/NyrQk4Jfuq
0,@SenSchumer 'Diversity Visa' - YOU UTTER HYPOCRITICAL SKANK!
0,@Forgeyboy @BatmanNewsCom Where are you getting #NotAllMen from? I took issue with the fact they don't explain the… https://t.co/EmIsB2xwhN
0,"@FoxNews @brookefoxnews So, that fat #whore is blaming #women! Yeah, women want to be #raped. Bullshit!"
1,Before you sign up to be a side bitch keep in mind that there’s a 99.9% chance of you getting your ass beat. K? K.
0,I'd make an acceptation for you 😘 https://t.co/ganNcNuI9g
1,@UPI @adamczyk_ed @JacindaArdernNZ much confirms that she is a hysterical Liberal wacko. Any woman who forces pothe… https://t.co/lDt3rToqlg
0,Pizza shops owner and 3 workers gang rape lost girl who asked them for directions https://t.co/XxyMNhfeHM
